item_id,order_id,product_id,quantity,unit_price,discount_percent
2379,789,477,3,17278.03,99.42
2380,790,406,4,44182.85,73.04
2381,790,135,2,3089.66,52.88
2382,790,437,2,47587.94,88.45
2383,790,85,3,6180.23,34.57
2384,791,374,1,45801.15,35.04
2385,791,198,2,10187.62,26.47
2386,791,444,5,21437.54,12.79
2387,791,386,5,22977.06,23.26
2388,791,273,3,12404.84,36.2
2389,792,25,4,38144.23,65.28
2390,792,17,3,34372.37,33.85
2391,792,347,2,29519.74,84.55
2392,793,58,2,16984.52,15.42
2393,794,147,4,20222.38,62.08
2394,794,395,1,35586.75,90.12
2395,794,276,4,42989.47,24.29
2396,794,315,3,28678.43,67.85
2397,795,251,1,25042.93,83.26
2398,795,87,5,31634.55,16.97
2399,796,460,4,28373.04,1.26
2400,797,32,4,25666.08,82.67
2401,797,411,3,19480.23,63.53
2402,797,434,1,48458.18,99.43
2403,797,35,2,10640.58,54.53
2404,797,311,2,24799.0,89.38
2405,798,435,-3,18829.84,85.78
2406,798,118,1,27154.35,71.52
2407,798,452,4,20989.74,50.52
2408,799,464,2,16641.55,25.44
2409,799,35,3,10640.58,42.75
2410,799,432,5,10563.25,53.51
2411,799,218,3,27880.23,47.51
2412,799,177,5,43932.14,70.46
2413,800,55,3,40567.24,59.58
2414,800,8,2,47276.24,96.03
2415,800,329,5,17975.31,87.41
2416,800,352,4,25029.17,56.79
2417,800,334,4,49592.73,52.77
2418,801,454,5,40042.47,99.32
2419,801,455,3,49219.96,70.31
2420,802,54,2,16144.19,23.26
2421,802,141,1,46694.2,98.65
2422,802,430,5,37292.63,38.13
2423,802,231,3,44152.32,13.22
2424,803,426,2,28142.67,16.27
2425,803,286,2,40633.62,79.23
2426,804,500,5,9099.8,39.19
2427,804,58,2,16984.52,56.66
2428,805,265,5,18098.94,71.17
2429,805,444,5,21437.54,16.78
2430,806,23,-1,28747.59,23.0
2431,807,9,1,48204.91,38.59
2432,808,195,1,23594.32,63.14
2433,808,59,5,27942.36,67.67
2434,808,24,4,41490.09,54.77
2435,808,466,3,15222.44,38.37
2436,809,148,1,9813.3,23.52
2437,810,149,1,38243.77,75.51
2438,810,476,4,29742.78,78.3
2439,810,164,5,47838.61,19.5
2440,810,333,3,23033.13,98.24
2441,810,125,3,17291.29,79.01
2442,811,2,2,10875.97,99.46
2443,812,428,-2,189.72,81.74
2444,812,385,3,4742.03,95.25
2445,812,207,5,33123.45,83.41
2446,812,469,-3,32313.19,68.9
2447,813,222,4,28163.06,9.2
2448,813,498,1,42726.56,39.3
2449,813,460,3,28373.04,8.65
2450,813,343,1,40687.06,89.18
2451,814,145,4,32747.58,10.06
2452,814,1,5,6383.6,91.63
2453,815,396,1,15012.15,1.5
2454,815,317,5,41520.53,42.99
2455,815,241,5,22854.88,55.4
2456,816,274,5,15302.43,38.84
2457,816,372,4,19210.68,52.8
2458,816,291,5,14842.07,55.54
2459,816,290,5,38639.88,52.91
2460,817,401,1,40656.08,59.14
2461,817,315,2,28678.43,84.39
2462,817,38,5,2210.88,37.71
2463,817,187,5,44862.43,2.23
2464,818,68,4,18898.32,76.4
2465,819,233,5,28169.98,83.1
2466,819,435,2,18829.84,30.27
2467,819,494,1,17828.64,0.58
2468,820,189,4,440.82,51.05
2469,820,479,1,10415.88,45.69
2470,820,72,1,48283.27,13.8
2471,820,482,3,42594.15,18.49
2472,820,38,1,2210.88,67.3
2473,821,75,5,7006.09,13.78
2474,821,144,3,2528.04,14.09
2475,821,48,4,28268.14,58.76
2476,821,312,4,24486.11,70.71
2477,821,365,3,39171.06,36.64
2478,822,54,5,16144.19,29.36
2479,822,422,4,35264.35,4.54
2480,823,400,5,31551.85,84.46
2481,823,259,3,2779.45,0.01
2482,823,65,-5,10788.21,73.43
2483,823,2,1,10875.97,21.96
2484,824,210,1,11560.24,21.13
2485,824,141,2,46694.2,86.45
2486,824,487,2,12091.07,91.95
2487,825,168,-3,46691.65,8.9
2488,825,455,5,49219.96,91.24
2489,825,370,5,5234.96,68.88
2490,825,454,4,40042.47,13.62
2491,825,404,4,36249.1,94.16
2492,826,474,1,45909.75,5.89
2493,826,477,3,17278.03,64.15
2494,826,407,1,32399.19,57.44
2495,826,396,1,15012.15,84.38
2496,826,192,1,20330.29,65.69
2497,827,96,1,22938.21,22.74
2498,827,219,4,48617.28,56.95
2499,827,42,2,12241.49,46.24
2500,828,304,1,30906.4,25.64
2501,828,161,1,20997.14,57.4
2502,828,349,3,30040.39,32.72
2503,828,8,3,47276.24,64.59
2504,829,268,5,27755.57,85.75
2505,829,240,3,31572.01,25.71
2506,829,212,4,38326.07,41.34
2507,829,304,1,30906.4,79.3
2508,829,285,5,46027.57,97.74
2509,830,413,5,38365.42,90.17
2510,830,160,1,28671.26,33.23
2511,831,181,5,37475.26,40.33
2512,831,397,2,27842.09,89.24
2513,832,498,3,42726.56,52.4
2514,832,452,2,20989.74,91.84
2515,833,272,3,21113.01,43.54
2516,833,31,4,24334.52,58.83
2517,833,208,2,26909.2,99.65
2518,833,442,3,46286.12,50.34
2519,834,156,2,33722.94,98.14
2520,834,496,3,31756.4,13.79
2521,834,91,1,19405.38,5.31
2522,834,163,4,10446.35,70.47
2523,834,410,4,18019.69,61.99
2524,835,41,4,34511.54,56.46
2525,835,187,1,44862.43,54.08
2526,835,492,3,8582.33,32.46
2527,836,253,3,34645.16,66.61
2528,837,53,1,39611.71,46.27
2529,837,456,5,4010.59,9.48
2530,837,120,1,49258.11,80.54
2531,837,52,4,42779.14,5.4
2532,837,487,2,12091.07,2.38
2533,838,190,3,47706.34,8.32
2534,838,471,2,8032.72,89.3
2535,838,120,2,49258.11,90.11
2536,838,162,5,30612.76,96.2
2537,838,419,1,11018.57,41.77
2538,839,41,3,34511.54,21.46
2539,840,465,3,13502.36,65.47
2540,840,450,5,33406.68,63.37
2541,841,174,4,11361.02,44.29
2542,841,17,2,34372.37,46.37
2543,841,225,5,30287.98,35.39
2544,841,145,5,32747.58,64.39
2545,841,23,2,28747.59,82.92
2546,842,5,4,39520.23,67.75
2547,843,497,1,43388.14,89.73
2548,843,156,-1,33722.94,34.82
2549,844,450,2,33406.68,50.65
2550,845,33,3,33956.46,90.99
2551,845,37,2,35213.2,33.68
2552,845,278,5,48439.39,17.43
2553,846,184,3,9721.29,34.05
2554,846,178,1,32330.31,7.07
2555,846,390,1,11757.2,48.69
2556,846,385,-5,4742.03,1.92
2557,846,125,5,17291.29,91.4
2558,847,31,4,24334.52,4.41
2559,847,38,2,2210.88,50.1
2560,847,280,2,28236.14,95.64
2561,847,199,2,22147.84,28.9
2562,847,368,5,31413.89,98.66
2563,848,11,4,7501.86,37.7
2564,848,2,2,10875.97,0.8
2565,849,325,1,31656.86,21.25
2566,849,179,4,36183.57,13.0
2567,850,95,5,9195.67,58.21
2568,850,147,2,20222.38,57.27
2569,850,55,2,40567.24,22.13
2570,850,236,3,34273.85,6.97
2571,851,293,1,23860.51,89.23
2572,852,183,-2,27210.69,76.43
2573,853,285,-2,46027.57,88.64
2574,853,468,1,22211.22,39.26
2575,853,212,2,38326.07,61.63
2576,853,262,1,47063.03,67.83
2577,853,130,4,29631.24,87.65
2578,854,285,5,46027.57,8.77
2579,854,405,5,8723.08,77.11
2580,854,279,3,16361.72,4.64
2581,854,231,2,44152.32,80.41
2582,854,166,2,14022.42,88.47
2583,855,235,3,11577.93,7.77
2584,855,190,4,47706.34,88.99
2585,856,65,1,10788.21,84.19
2586,856,1,2,6383.6,55.07
2587,856,465,2,13502.36,70.04
2588,856,228,2,5954.08,79.53
2589,856,59,2,27942.36,90.69
2590,857,403,4,47119.8,68.64
2591,857,64,5,25473.58,10.64
2592,857,268,1,27755.57,21.14
2593,857,294,3,2329.68,55.06
2594,857,466,5,15222.44,56.9
2595,858,354,1,27363.18,51.68
2596,858,499,1,28513.24,77.31
2597,858,241,2,22854.88,76.56
2598,858,86,5,22909.97,6.72
2599,859,312,5,24486.11,17.24
2600,859,483,5,33892.09,96.14
2601,859,80,3,4172.11,65.74
2602,859,261,5,39199.05,72.24
2603,860,84,5,7561.03,29.45
2604,860,1,2,6383.6,83.87
2605,860,28,2,22736.92,94.55
2606,860,91,1,19405.38,27.74
2607,861,143,2,47267.12,86.03
2608,861,336,1,18085.73,97.39
2609,861,109,3,33936.63,71.05
2610,861,375,1,6058.11,73.57
2611,862,66,1,7831.76,97.87
2612,863,480,2,45584.62,13.12
2613,863,366,4,39078.09,85.05
2614,863,357,2,38378.79,10.32
2615,864,368,2,31413.89,41.79
2616,864,100,1,6311.3,39.59
2617,864,22,1,42379.01,82.49
2618,865,367,2,21523.3,44.0
2619,865,407,4,32399.19,90.31
2620,865,305,1,5981.3,22.42
2621,866,351,1,39211.7,99.07
2622,867,213,1,29737.81,37.81
2623,868,21,5,17647.14,94.41
2624,868,441,1,10356.97,84.21
2625,868,484,5,33151.54,6.69
2626,868,82,4,45878.07,15.08
2627,868,299,1,322.06,20.3
2628,869,215,-4,49674.82,5.59
2629,870,286,4,40633.62,90.74
2630,870,454,4,40042.47,87.7
2631,870,189,1,440.82,70.04
2632,870,497,2,43388.14,51.21
2633,871,186,3,14821.71,78.32
2634,871,31,3,24334.52,44.1
2635,871,156,4,33722.94,19.63
2636,871,298,3,30743.94,18.86
2637,872,291,-3,14842.07,64.72
2638,872,214,4,20173.04,18.98
2639,873,198,4,10187.62,11.75
2640,873,69,3,40471.28,25.57
2641,874,341,3,3634.33,55.48
2642,874,71,3,37451.97,15.13
2643,874,471,5,8032.72,63.62
2644,874,425,1,39612.94,49.3
2645,875,487,5,12091.07,14.75
2646,875,352,2,25029.17,90.74
2647,875,317,1,41520.53,57.09
2648,875,51,4,18500.01,20.1
2649,875,379,3,37004.84,88.74
2650,876,485,2,24138.75,66.67
2651,876,236,3,34273.85,22.49
2652,876,499,3,28513.24,94.94
2653,877,415,2,39889.8,70.64
2654,878,435,4,18829.84,37.39
2655,878,343,3,40687.06,46.69
2656,878,271,4,13493.5,56.37
2657,879,256,4,46450.86,71.21
2658,879,170,3,14452.75,94.27
2659,879,408,3,4477.31,36.05
2660,880,224,5,36256.78,85.72
2661,880,190,4,47706.34,72.81
2662,881,196,2,43669.44,12.65
2663,881,493,2,37071.85,36.99
2664,881,414,5,12133.52,0.79
2665,881,33,3,33956.46,93.68
2666,881,221,3,42482.11,81.48
2667,882,390,5,11757.2,78.65
2668,882,205,3,20502.46,39.71
2669,883,94,-2,16993.51,87.01
2670,883,58,3,16984.52,36.79
2671,883,437,5,47587.94,26.57
2672,883,473,4,10116.27,81.36
2673,884,342,3,5249.76,58.35
2674,885,406,2,44182.85,81.66
2675,885,460,3,28373.04,88.61
2676,886,368,1,31413.89,41.26
2677,886,415,4,39889.8,96.11
2678,887,16,5,15696.16,73.09
2679,888,482,2,42594.15,12.02
2680,888,272,3,21113.01,44.66
2681,888,421,5,40140.98,15.64
2682,888,183,3,27210.69,65.79
2683,889,222,5,28163.06,25.98
2684,889,456,4,4010.59,49.72
2685,890,446,1,15486.83,41.09
2686,890,332,3,38136.48,82.04
2687,891,464,4,16641.55,57.73
2688,891,228,4,5954.08,40.67
2689,892,240,1,31572.01,6.19
2690,892,2,1,10875.97,62.93
2691,893,418,4,8860.28,6.29
2692,893,79,3,20803.36,51.91
2693,893,417,1,47383.18,92.08
2694,894,439,2,49265.28,18.63
2695,894,350,4,10351.74,94.54
2696,894,92,1,39447.15,60.42
2697,894,374,2,45801.15,69.23
2698,895,394,2,35264.77,52.91
2699,896,254,2,34252.99,19.85
2700,897,194,3,22803.44,15.42
2701,897,319,4,11923.61,72.08
2702,898,331,4,14251.29,34.4
2703,898,96,3,22938.21,35.22
2704,898,295,2,33889.25,14.84
2705,898,372,2,19210.68,77.09
2706,898,324,4,16172.63,61.59
2707,899,309,3,9436.22,69.12
2708,899,312,2,24486.11,22.55
2709,899,90,2,39341.98,8.71
2710,899,1,3,6383.6,46.95
2711,899,148,1,9813.3,55.12
2712,900,24,5,41490.09,95.96
2713,900,262,5,47063.03,82.98
2714,900,96,2,22938.21,9.87
2715,900,200,4,22329.59,39.64
2716,901,331,5,14251.29,96.27
2717,901,433,5,36048.64,18.29
2718,901,488,1,34069.71,49.3
2719,902,473,5,10116.27,77.94
2720,902,363,4,32936.81,44.26
2721,902,391,3,5372.32,20.98
2722,902,135,2,3089.66,98.25
2723,903,488,-5,34069.71,10.61
2724,903,83,5,30805.88,99.71
2725,904,287,5,17814.94,81.57
2726,904,344,2,522.89,95.84
2727,904,440,4,8333.36,18.3
2728,905,173,4,29382.84,89.71
2729,905,109,4,33936.63,24.46
2730,905,191,1,34669.15,27.16
2731,905,336,4,18085.73,82.77
2732,905,26,1,7248.25,31.53
2733,906,487,5,12091.07,1.36
2734,906,157,1,31500.1,38.54
2735,906,396,4,15012.15,50.87
2736,906,63,3,39603.93,22.92
2737,906,335,4,44119.17,38.61
2738,907,375,4,6058.11,31.84
2739,907,142,5,25784.77,17.43
2740,907,405,1,8723.08,42.81
2741,908,37,3,35213.2,27.16
2742,908,40,5,1140.74,9.13
2743,908,290,4,38639.88,21.15
2744,909,231,3,44152.32,6.02
2745,909,281,1,35447.52,1.82
2746,909,255,2,15792.79,15.83
2747,910,37,5,35213.2,49.61
2748,911,374,1,45801.15,7.33
2749,911,339,2,3989.14,75.19
2750,912,464,4,16641.55,64.73
2751,912,485,4,24138.75,95.49
2752,912,318,4,17493.99,16.5
2753,912,207,4,33123.45,23.13
2754,913,395,4,35586.75,2.83
2755,913,95,3,9195.67,96.38
2756,913,68,5,18898.32,64.87
2757,913,225,4,30287.98,84.07
2758,913,334,2,49592.73,68.49
2759,914,104,1,16463.2,38.22
2760,914,60,3,32862.55,95.38
2761,914,309,5,9436.22,18.17
2762,915,75,1,7006.09,58.61
2763,916,432,3,10563.25,37.81
2764,916,13,3,22740.4,45.61
2765,916,397,3,27842.09,71.1
2766,917,72,4,48283.27,46.43
2767,918,159,4,26259.19,29.77
2768,918,279,4,16361.72,92.34
2769,918,341,1,3634.33,20.13
2770,919,219,3,48617.28,3.3
2771,919,354,4,27363.18,31.47
2772,919,18,2,4752.18,3.76
2773,920,500,5,9099.8,46.44
2774,920,140,1,47274.71,63.5
2775,920,290,3,38639.88,69.59
2776,920,219,2,48617.28,4.95
2777,921,304,1,30906.4,34.98
2778,921,239,2,42350.2,46.27
2779,921,369,2,25030.54,23.48
2780,922,437,3,47587.94,91.62
2781,923,436,3,39979.81,34.87
2782,923,287,3,17814.94,43.46
2783,923,431,3,44277.48,75.37
2784,923,292,3,15663.33,30.74
2785,923,391,3,5372.32,79.17
2786,924,314,5,8493.63,58.91
2787,924,63,5,39603.93,70.57
2788,924,203,3,37315.64,45.09
2789,925,295,3,33889.25,26.38
2790,925,452,5,20989.74,83.68
2791,926,88,3,30779.0,12.83
2792,926,75,4,7006.09,21.85
2793,926,115,5,10807.06,53.32
2794,926,25,5,38144.23,93.38
2795,926,304,1,30906.4,10.36
2796,927,458,5,19928.01,6.12
2797,928,59,4,27942.36,47.89
2798,928,441,3,10356.97,51.86
2799,929,147,4,20222.38,47.26
2800,929,323,5,49625.06,77.77
2801,930,126,1,43423.76,27.81
2802,931,435,1,18829.84,61.09
2803,931,156,5,33722.94,2.74
2804,931,196,3,43669.44,77.88
2805,931,476,2,29742.78,46.15
2806,932,443,5,2576.81,33.08
2807,932,183,3,27210.69,83.96
2808,932,271,1,13493.5,43.02
2809,932,362,1,21780.73,60.95
2810,933,134,3,24198.95,18.92
2811,934,204,1,3281.62,93.45
2812,934,199,5,22147.84,88.5
2813,934,114,3,25935.49,19.05
2814,935,81,2,41974.9,24.87
2815,935,478,3,2577.59,18.31
2816,935,344,4,522.89,10.78
2817,935,380,3,24718.7,45.08
2818,936,213,4,29737.81,54.03
2819,936,259,1,2779.45,79.15
2820,936,380,3,24718.7,89.72
2821,936,355,5,3469.88,38.14
2822,936,346,5,43012.13,15.3
2823,937,332,4,38136.48,28.6
2824,938,135,2,3089.66,5.84
2825,938,97,2,44300.94,79.14
2826,938,20,3,33300.49,16.34
2827,938,155,5,26663.76,28.03
2828,939,174,3,11361.02,75.39
2829,939,93,2,5272.83,13.35
2830,939,230,2,26729.14,23.38
2831,939,385,-2,4742.03,33.02
2832,940,56,-2,2053.19,19.73
2833,940,111,4,1716.03,6.77
2834,940,105,1,21363.19,42.78
2835,940,450,4,33406.68,81.58
2836,940,6,4,2714.71,14.2
2837,941,313,3,11104.42,74.84
2838,941,178,2,32330.31,37.02
2839,941,385,1,4742.03,90.35
2840,941,417,2,47383.18,55.61
2841,942,418,-2,8860.28,27.09
2842,942,250,2,27679.8,54.02
2843,942,88,4,30779.0,97.22
2844,943,415,1,39889.8,71.77
2845,943,380,2,24718.7,13.24
2846,943,409,1,44244.16,5.85
2847,943,470,4,20417.8,25.89
2848,943,395,5,35586.75,77.62
2849,944,426,4,28142.67,69.1
2850,945,423,1,48031.88,83.24
2851,945,134,2,24198.95,5.0
2852,945,212,3,38326.07,22.74
2853,946,79,2,20803.36,87.22
2854,946,404,1,36249.1,31.67
2855,946,347,1,29519.74,58.49
2856,946,241,3,22854.88,75.82
2857,947,365,5,39171.06,14.74
2858,947,131,2,45109.84,62.72
2859,947,469,4,32313.19,94.05
2860,948,52,1,42779.14,4.71
2861,948,67,5,41772.48,51.35
2862,949,357,5,38378.79,91.82
2863,949,178,5,32330.31,91.63
2864,950,233,1,28169.98,48.47
2865,951,409,2,44244.16,35.25
2866,952,498,3,42726.56,31.83
2867,952,318,1,17493.99,17.27
2868,952,317,2,41520.53,94.53
2869,952,129,3,13795.11,55.76
2870,952,356,2,47439.13,36.07
2871,953,77,4,38179.53,67.91
2872,953,74,3,25195.04,64.6
2873,953,58,2,16984.52,74.0
2874,954,355,5,3469.88,20.24
2875,955,151,1,25505.21,84.06
2876,955,155,4,26663.76,58.01
2877,955,227,-3,16714.92,46.46
2878,956,6,3,2714.71,37.75
2879,956,441,5,10356.97,7.14
2880,957,98,4,40788.76,62.39
2881,957,404,2,36249.1,63.47
2882,957,350,2,10351.74,87.76
2883,958,213,2,29737.81,49.8
2884,958,120,3,49258.11,16.0
2885,958,138,3,25797.51,1.75
2886,959,454,4,40042.47,8.37
2887,960,69,2,40471.28,28.58
2888,960,15,1,20749.3,86.47
2889,960,335,4,44119.17,15.16
2890,960,189,3,440.82,66.48
2891,960,294,5,2329.68,43.59
2892,961,343,4,40687.06,62.24
2893,961,369,3,25030.54,95.4
2894,961,416,1,15968.42,7.6
2895,961,79,3,20803.36,2.71
2896,962,174,1,11361.02,53.83
2897,962,50,1,25416.11,57.39
2898,962,100,2,6311.3,15.7
2899,962,105,1,21363.19,15.18
2900,962,371,2,2297.49,37.21
2901,963,262,1,47063.03,53.83
2902,963,340,4,17244.35,53.58
2903,963,467,4,48627.58,0.84
2904,964,57,5,8021.44,30.93
2905,964,272,3,21113.01,83.72
2906,964,168,1,46691.65,38.83
2907,964,135,5,3089.66,91.56
2908,964,285,4,46027.57,52.44
2909,965,426,5,28142.67,73.67
2910,965,161,4,20997.14,28.18
2911,966,384,1,11984.56,72.42
2912,966,160,2,28671.26,18.03
2913,966,397,5,27842.09,93.02
2914,966,382,2,43872.21,19.33
2915,967,157,1,31500.1,16.31
2916,968,273,1,12404.84,48.56
2917,968,112,5,38177.92,56.84
2918,968,408,1,4477.31,86.27
2919,969,79,5,20803.36,97.68
2920,969,423,3,48031.88,52.68
2921,969,390,2,11757.2,19.92
2922,969,209,-5,48926.69,21.93
2923,970,217,2,49286.21,6.24
2924,970,210,3,11560.24,74.8
2925,970,11,5,7501.86,54.4
2926,970,378,2,497.66,0.38
2927,971,168,2,46691.65,88.63
2928,972,282,1,42404.62,55.32
2929,972,364,2,35104.83,84.25
2930,973,88,5,30779.0,45.11
2931,973,338,5,11783.78,16.4
2932,973,399,4,49130.11,93.36
2933,973,290,2,38639.88,55.58
2934,973,393,2,42638.86,50.16
2935,974,345,2,31441.19,48.37
2936,974,405,1,8723.08,63.5
2937,974,452,5,20989.74,75.0
2938,974,492,4,8582.33,45.49
2939,975,223,3,10246.5,10.87
2940,975,283,1,12176.86,66.38
2941,976,103,2,21587.3,15.24
2942,976,461,5,39308.71,73.11
2943,977,179,2,36183.57,60.01
2944,977,460,1,28373.04,32.54
2945,978,208,4,26909.2,9.5
2946,979,217,3,49286.21,16.7
2947,980,268,3,27755.57,7.51
2948,980,52,2,42779.14,44.46
2949,980,439,4,49265.28,91.82
2950,980,335,1,44119.17,59.34
2951,980,417,5,47383.18,64.33
2952,981,355,2,3469.88,1.66
2953,981,154,2,30863.37,37.69
2954,981,180,4,8871.86,76.37
2955,981,339,5,3989.14,57.47
2956,981,255,1,15792.79,44.82
2957,982,316,5,2176.37,16.25
2958,982,260,3,38473.38,27.28
2959,982,304,4,30906.4,0.9
2960,983,378,5,497.66,2.25
2961,983,153,3,25823.74,14.27
2962,983,454,5,40042.47,59.03
2963,983,70,3,33850.51,43.79
2964,984,203,5,37315.64,45.73
2965,984,249,4,32529.73,35.19
2966,984,12,5,27462.99,28.42
2967,984,288,3,20040.93,50.91
2968,984,2,5,10875.97,84.7
2969,985,211,4,46876.78,83.89
2970,986,484,5,33151.54,53.32
2971,986,323,4,49625.06,58.43
2972,986,176,1,48897.74,31.6
2973,986,106,5,43514.86,64.0
2974,986,205,4,20502.46,32.67
2975,987,61,1,7157.28,13.95
2976,987,428,4,189.72,40.02
2977,988,309,5,9436.22,53.46
2978,988,462,3,24330.68,10.44
2979,988,32,-2,25666.08,87.73
2980,988,10,5,5487.3,87.49
2981,988,431,1,44277.48,30.51
2982,989,283,4,12176.86,85.46
2983,989,122,1,44223.9,41.6
2984,989,317,-2,41520.53,92.55
2985,989,305,4,5981.3,91.52
2986,989,378,-1,497.66,4.59
2987,990,369,4,25030.54,88.86
2988,990,200,5,22329.59,20.33
2989,990,390,3,11757.2,9.71
2990,991,393,4,42638.86,66.5
2991,991,290,3,38639.88,56.95
2992,991,99,5,9636.06,91.4
2993,992,335,1,44119.17,16.2
2994,993,16,1,15696.16,20.4
2995,994,455,1,49219.96,91.89
2996,994,353,3,46702.83,25.21
2997,994,63,5,39603.93,4.33
2998,995,141,4,46694.2,92.91
2999,995,341,3,3634.33,94.0
3000,995,176,4,48897.74,77.81
3001,995,489,1,20986.43,34.42
3002,996,224,4,36256.78,18.42
3003,996,447,2,13323.72,0.79
3004,996,245,2,33734.24,63.52
3005,996,71,3,37451.97,2.94
3006,996,162,4,30612.76,90.08
3007,997,278,3,48439.39,22.28
3008,997,148,4,9813.3,9.64
3009,997,351,2,39211.7,31.25
3010,998,426,3,28142.67,34.77
3011,998,42,1,12241.49,82.89
3012,998,497,5,43388.14,74.1
3013,998,71,4,37451.97,18.48
3014,999,477,1,17278.03,77.91
3015,1000,473,2,10116.27,46.33
3016,1000,399,2,49130.11,27.07
